participant_id,name,age,gender,education,district,taluka,family_income,below_poverty_line,course_enrolled,training_center_id,enrollment_date,current_status,assessment_score,certified,certification_date,placement_status,company_name,job_role,salary_offered,placement_date,job_location,training_satisfaction,would_recommend
PART_02629,Anjali Reddy 63,22,Male,10th Pass,Jalgaon,Taluka_9,5-10 Lakhs,Yes,Data Analytics,TC_0257,2025-05-12,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_02630,Anil Kamble 45,29,Female,10th Pass,Nagpur,Taluka_6,3-5 Lakhs,Yes,Automotive Mechanic,TC_0107,2025-04-24,Certified,79.0,Yes,2025-08-16,Placed,Fortis Healthcare,Technician,71872.0,2025-09-25,Osmanabad,,
PART_02631,Rekha Pillai 86,30,Other,Post Graduate,Latur,Taluka_4,3-5 Lakhs,Yes,Accounting & GST,TC_0095,2025-04-20,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02632,Arun Kulkarni 99,35,Female,Post Graduate,Aurangabad,Taluka_1,Below 1 Lakh,No,Accounting & GST,TC_0084,2026-02-09,Completed,78.0,No,,Not Placed,,,,,,1.0,Maybe
PART_02633,Sanjay Gupta 91,27,Male,Graduate,Aurangabad,Taluka_8,Below 1 Lakh,Yes,Cloud Computing,TC_0122,2026-04-30,Completed,63.0,No,,Not Placed,,,,,,1.0,Maybe
PART_02634,Rahul Verma 19,23,Female,Post Graduate,Parbhani,Taluka_6,Above 10 Lakhs,No,Cloud Computing,TC_0208,2026-02-17,Certified,81.0,Yes,2026-05-26,Placed,Tech Mahindra,Retail Associate,36777.0,2026-08-20,Ahmednagar,,
PART_02635,Neha Dubey 76,42,Male,10th Pass,Jalna,Taluka_6,Below 1 Lakh,Yes,Accounting & GST,TC_0411,2026-03-10,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02636,Neha Dubey 89,26,Other,Graduate,Chandrapur,Taluka_2,Below 1 Lakh,No,Cloud Computing,TC_0151,2025-02-09,Assessed,59.0,No,,Not Applicable,,,,,,,
PART_02637,Arun Kulkarni 49,34,Male,Diploma,Ahmednagar,Taluka_5,1-3 Lakhs,No,Accounting & GST,TC_0498,2025-04-25,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_02638,Rahul Verma 83,22,Female,Diploma,Aurangabad,Taluka_7,Above 10 Lakhs,Yes,Welding Technology,TC_0196,2026-03-04,Completed,42.0,No,,Not Placed,,,,,,3.0,Yes
PART_02639,Rekha Pillai 52,23,Female,Graduate,Solapur,Taluka_3,Below 1 Lakh,Yes,Full Stack Development,TC_0035,2026-08-17,Completed,81.0,No,,Further Studies,,,,,,3.0,Maybe
PART_02640,Manoj Tiwari 63,30,Female,Post Graduate,Nashik,Taluka_10,5-10 Lakhs,No,Customer Service,TC_0055,2025-10-04,Certified,78.0,Yes,2026-02-21,Placed,Unacademy,Accountant,48601.0,2026-04-02,Akola,,
PART_02641,Rekha Pillai 37,43,Other,Diploma,Thane,Taluka_3,3-5 Lakhs,Yes,Accounting & GST,TC_0113,2025-01-10,Certified,82.0,Yes,2025-04-20,Not Placed,,,,,,,
PART_02642,Dinesh Shinde 93,44,Female,12th Pass,Akola,Taluka_7,1-3 Lakhs,Yes,Full Stack Development,TC_0309,2026-06-02,Assessed,81.0,No,,Not Applicable,,,,,,,
PART_02643,Priya Sharma 2,23,Female,Diploma,Pune,Taluka_2,Above 10 Lakhs,Yes,Data Analytics,TC_0166,2025-11-20,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02644,Sunita Kaur 100,28,Other,Graduate,Amravati,Taluka_6,3-5 Lakhs,Yes,Accounting & GST,TC_0328,2025-07-04,Completed,69.0,No,,Not Placed,,,,,,1.0,Yes
PART_02645,Anil Kamble 100,45,Other,Post Graduate,Nashik,Taluka_9,5-10 Lakhs,Yes,Full Stack Development,TC_0012,2025-01-04,Certified,66.0,Yes,2025-06-28,Not Placed,,,,,,,
PART_02646,Suresh Yadav 60,26,Female,Post Graduate,Aurangabad,Taluka_2,1-3 Lakhs,Yes,Customer Service,TC_0428,2026-04-21,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
PART_02647,Rahul Verma 6,21,Female,Graduate,Pune,Taluka_1,Above 10 Lakhs,Yes,Warehouse Management,TC_0185,2026-04-28,Completed,92.0,No,,Placed,Flipkart,Retail Associate,30883.0,,Solapur,1.0,Maybe
PART_02648,Mohan Rao 5,23,Other,Diploma,Dhule,Taluka_2,1-3 Lakhs,Yes,Medical Lab Technology,TC_0122,2026-01-28,Ongoing,,No,,Not Applicable,,,,,,4.0,No
PART_02649,Amit Patel 6,26,Male,Diploma,Jalna,Taluka_8,Below 1 Lakh,No,Digital Marketing,TC_0386,2025-08-15,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02650,Vikram Singh 26,27,Male,Post Graduate,Dhule,Taluka_9,5-10 Lakhs,No,Warehouse Management,TC_0435,2025-07-09,Completed,77.0,No,,Self Employed,,,,,,3.0,No
PART_02651,Geeta Sawant 81,27,Male,Graduate,Jalgaon,Taluka_1,3-5 Lakhs,No,Cloud Computing,TC_0333,2025-11-02,Completed,70.0,No,,Placed,HDFC Bank,UI/UX Designer,25193.0,,Beed,3.0,No
PART_02652,Geeta Sawant 44,25,Other,10th Pass,Mumbai,Taluka_7,Above 10 Lakhs,No,Mobile Repair,TC_0195,2026-02-20,Ongoing,,No,,Not Applicable,,,,,,1.0,No
PART_02653,Rajesh Kumar 44,43,Other,Graduate,Nagpur,Taluka_9,Above 10 Lakhs,No,Food Processing,TC_0266,2025-06-04,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02654,Deepa Iyer 66,37,Female,10th Pass,Chandrapur,Taluka_3,3-5 Lakhs,Yes,Data Analytics,TC_0095,2025-07-16,Ongoing,,No,,Not Applicable,,,,,,1.0,Maybe
PART_02655,Sneha Deshmukh 87,23,Male,Post Graduate,Dhule,Taluka_7,Above 10 Lakhs,Yes,Mobile Repair,TC_0133,2025-07-18,Assessed,93.0,No,,Not Applicable,,,,,,,
PART_02656,Laxmi Hegde 7,38,Male,12th Pass,Chandrapur,Taluka_3,Below 1 Lakh,No,Cloud Computing,TC_0089,2026-04-09,Completed,64.0,No,,Placed,Flipkart,DevOps Engineer,30281.0,,Akola,2.0,Yes
PART_02657,Preeti Chopra 94,37,Male,Post Graduate,Nashik,Taluka_9,Above 10 Lakhs,Yes,Electrician Training,TC_0293,2025-11-25,Assessed,74.0,No,,Not Applicable,,,,,,,
PART_02658,Rekha Pillai 52,19,Male,12th Pass,Nanded,Taluka_10,Below 1 Lakh,No,Data Analytics,TC_0076,2025-10-13,Certified,87.0,Yes,2026-04-07,Placed,Siemens,UI/UX Designer,47868.0,2026-06-21,Dhule,,
PART_02659,Manoj Tiwari 74,36,Other,Diploma,Akola,Taluka_9,Below 1 Lakh,Yes,CNC Operation,TC_0139,2025-08-21,Completed,84.0,No,,Placed,ABB India,Supply Chain Analyst,19889.0,,Dhule,4.0,Yes
PART_02660,Priya Sharma 82,25,Male,Graduate,Amravati,Taluka_4,Below 1 Lakh,No,Electrician Training,TC_0380,2025-03-24,Assessed,87.0,No,,Not Applicable,,,,,,,
PART_02661,Usha Menon 24,30,Male,Diploma,Parbhani,Taluka_6,Above 10 Lakhs,Yes,Retail Management,TC_0049,2025-09-12,Completed,73.0,No,,Self Employed,,,,,,5.0,Maybe
PART_02662,Kavita Rao 43,29,Other,Post Graduate,Ahmednagar,Taluka_7,5-10 Lakhs,Yes,Data Analytics,TC_0197,2025-07-01,Assessed,55.0,No,,Not Applicable,,,,,,,
PART_02663,Shweta Bhatt 54,27,Female,10th Pass,Pune,Taluka_10,Above 10 Lakhs,No,Customer Service,TC_0236,2025-09-01,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02664,Deepa Iyer 53,42,Female,Diploma,Jalna,Taluka_5,Above 10 Lakhs,No,Beauty & Wellness,TC_0257,2026-06-18,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_02665,Dinesh Shinde 81,32,Other,10th Pass,Dhule,Taluka_5,3-5 Lakhs,No,Food Processing,TC_0204,2025-01-11,Assessed,67.0,No,,Not Applicable,,,,,,,
PART_02666,Neha Dubey 33,34,Female,Graduate,Kolhapur,Taluka_6,Below 1 Lakh,No,Mobile Repair,TC_0213,2025-02-28,Assessed,43.0,No,,Not Applicable,,,,,,,
PART_02667,Ramesh Jadhav 64,40,Other,Graduate,Jalgaon,Taluka_4,5-10 Lakhs,Yes,Medical Lab Technology,TC_0182,2025-03-01,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02668,Shweta Bhatt 42,43,Female,Post Graduate,Latur,Taluka_5,Above 10 Lakhs,Yes,Full Stack Development,TC_0247,2025-08-01,Assessed,82.0,No,,Not Applicable,,,,,,,
PART_02669,Usha Menon 53,25,Other,Post Graduate,Latur,Taluka_10,Below 1 Lakh,Yes,Data Analytics,TC_0176,2026-04-11,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02670,Meera Nair 70,25,Female,Diploma,Nagpur,Taluka_2,3-5 Lakhs,Yes,Retail Management,TC_0242,2026-03-24,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_02671,Dinesh Shinde 75,20,Female,Graduate,Nashik,Taluka_3,3-5 Lakhs,Yes,Customer Service,TC_0210,2025-06-15,Assessed,55.0,No,,Not Applicable,,,,,,,
PART_02672,Sunita Kaur 61,35,Male,10th Pass,Nagpur,Taluka_2,3-5 Lakhs,Yes,CNC Operation,TC_0125,2026-06-18,Certified,72.0,Yes,2026-10-25,Placed,Fortis Healthcare,HR Coordinator,71543.0,2026-12-11,Kolhapur,,
PART_02673,Rahul Verma 33,43,Male,Diploma,Kolhapur,Taluka_1,Below 1 Lakh,Yes,Welding Technology,TC_0345,2026-07-29,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_02674,Neha Dubey 81,30,Other,10th Pass,Kolhapur,Taluka_8,5-10 Lakhs,Yes,Electrician Training,TC_0413,2026-08-02,Completed,74.0,No,,Not Placed,,,,,,4.0,Yes
PART_02675,Rekha Pillai 69,40,Other,10th Pass,Sangli,Taluka_2,1-3 Lakhs,Yes,Customer Service,TC_0451,2026-07-20,Completed,56.0,No,,Placed,Apollo Hospitals,Sales Executive,36899.0,,Pune,5.0,Maybe
PART_02676,Arun Kulkarni 35,27,Female,Diploma,Bhiwandi,Taluka_10,3-5 Lakhs,Yes,Automotive Mechanic,TC_0297,2026-06-30,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_02677,Laxmi Hegde 17,26,Female,Post Graduate,Jalna,Taluka_4,Above 10 Lakhs,Yes,CNC Operation,TC_0393,2026-08-20,Completed,98.0,No,,Self Employed,,,,,,3.0,No
PART_02678,Shweta Bhatt 53,26,Other,Graduate,Jalgaon,Taluka_1,1-3 Lakhs,Yes,Beauty & Wellness,TC_0292,2025-11-14,Completed,56.0,No,,Placed,Larsen & Toubro,Supply Chain Analyst,37868.0,,Satara,5.0,No
PART_02679,Dinesh Shinde 41,37,Female,Diploma,Thane,Taluka_4,Below 1 Lakh,Yes,Data Analytics,TC_0468,2025-04-07,Certified,93.0,Yes,2025-08-19,Not Placed,,,,,,,
PART_02680,Sneha Deshmukh 41,24,Other,Diploma,Solapur,Taluka_7,Below 1 Lakh,Yes,Electrician Training,TC_0213,2026-04-30,Ongoing,,No,,Not Applicable,,,,,,4.0,No
PART_02681,Prakash More 82,21,Other,12th Pass,Kolhapur,Taluka_7,3-5 Lakhs,No,Cloud Computing,TC_0167,2025-03-20,Certified,44.0,Yes,2025-07-06,Placed,Flipkart,DevOps Engineer,61111.0,2025-09-18,Pune,,
PART_02682,Sunita Kaur 44,33,Female,10th Pass,Aurangabad,Taluka_3,5-10 Lakhs,Yes,Customer Service,TC_0394,2025-12-03,Assessed,81.0,No,,Not Applicable,,,,,,,
PART_02683,Prakash More 2,37,Male,12th Pass,Ahmednagar,Taluka_8,1-3 Lakhs,Yes,Mobile Repair,TC_0157,2026-03-27,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_02684,Mohan Rao 73,41,Other,Graduate,Nagpur,Taluka_3,Above 10 Lakhs,No,Full Stack Development,TC_0168,2026-01-18,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_02685,Vikram Singh 94,41,Female,12th Pass,Nanded,Taluka_8,Below 1 Lakh,Yes,Customer Service,TC_0273,2026-02-13,Completed,47.0,No,,Placed,Axis Bank,Training Coordinator,22598.0,,Raigad,4.0,Yes
PART_02686,Preeti Chopra 37,29,Male,Post Graduate,Ahmednagar,Taluka_5,5-10 Lakhs,Yes,Automotive Mechanic,TC_0170,2026-05-29,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02687,Ramesh Jadhav 97,23,Female,Diploma,Pune,Taluka_3,5-10 Lakhs,No,CNC Operation,TC_0236,2025-04-03,Assessed,67.0,No,,Not Applicable,,,,,,,
PART_02688,Suresh Yadav 15,27,Female,12th Pass,Chandrapur,Taluka_4,1-3 Lakhs,No,Food Processing,TC_0026,2025-06-11,Completed,56.0,No,,Placed,IBM,Customer Support Specialist,19595.0,,Kolhapur,3.0,No
PART_02689,Sanjay Gupta 90,36,Female,Diploma,Jalna,Taluka_9,Above 10 Lakhs,No,Digital Marketing,TC_0318,2025-04-15,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02690,Suresh Yadav 15,21,Male,10th Pass,Kolhapur,Taluka_6,Below 1 Lakh,No,Cloud Computing,TC_0206,2025-03-19,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_02691,Dinesh Shinde 73,21,Other,Graduate,Pune,Taluka_7,Below 1 Lakh,No,Electrician Training,TC_0311,2025-10-26,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02692,Vikram Singh 19,18,Male,Graduate,Ahmednagar,Taluka_6,3-5 Lakhs,No,Digital Marketing,TC_0419,2025-02-02,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02693,Pooja Joshi 44,34,Female,12th Pass,Nashik,Taluka_8,3-5 Lakhs,Yes,Food Processing,TC_0129,2026-05-10,Completed,76.0,No,,Not Placed,,,,,,5.0,Yes
PART_02694,Amit Patel 18,40,Other,10th Pass,Parbhani,Taluka_6,5-10 Lakhs,Yes,Food Processing,TC_0473,2025-08-21,Assessed,42.0,No,,Not Applicable,,,,,,,
PART_02695,Pooja Joshi 3,21,Male,12th Pass,Solapur,Taluka_10,Above 10 Lakhs,No,Full Stack Development,TC_0113,2025-12-03,Assessed,98.0,No,,Not Applicable,,,,,,,
PART_02696,Deepa Iyer 47,33,Other,Diploma,Amravati,Taluka_7,3-5 Lakhs,Yes,Cloud Computing,TC_0374,2025-08-02,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02697,Sunita Kaur 9,21,Other,Diploma,Latur,Taluka_10,Above 10 Lakhs,No,Cloud Computing,TC_0185,2025-02-05,Certified,99.0,Yes,2025-06-08,Placed,Max Healthcare,Accountant,68462.0,2025-08-27,Chandrapur,,
PART_02698,Sunita Kaur 92,43,Male,Graduate,Parbhani,Taluka_4,5-10 Lakhs,No,Food Processing,TC_0344,2025-11-16,Certified,72.0,Yes,2026-05-10,Self Employed,,,,,,,
PART_02699,Rajesh Kumar 28,31,Other,Graduate,Nashik,Taluka_4,Below 1 Lakh,Yes,Accounting & GST,TC_0314,2025-04-21,Ongoing,,No,,Not Applicable,,,,,,3.0,No
PART_02700,Neha Dubey 85,43,Male,Graduate,Mumbai,Taluka_2,3-5 Lakhs,No,Welding Technology,TC_0231,2025-06-10,Completed,41.0,No,,Placed,Vedantu,Retail Associate,69766.0,,Jalna,4.0,Maybe
PART_02701,Meera Nair 69,45,Other,Post Graduate,Pune,Taluka_1,Above 10 Lakhs,No,Warehouse Management,TC_0220,2026-05-07,Ongoing,,No,,Not Applicable,,,,,,5.0,Yes
PART_02702,Sanjay Gupta 41,27,Male,10th Pass,Thane,Taluka_5,1-3 Lakhs,No,Automotive Mechanic,TC_0237,2026-08-24,Certified,95.0,Yes,2026-12-19,Not Placed,,,,,,,
PART_02703,Geeta Sawant 29,26,Male,12th Pass,Jalna,Taluka_2,1-3 Lakhs,Yes,Electrician Training,TC_0014,2026-01-11,Certified,57.0,Yes,2026-05-26,Placed,Cognizant,UI/UX Designer,62146.0,2026-07-07,Satara,,
PART_02704,Ashok Pawar 34,19,Male,Post Graduate,Nanded,Taluka_9,Below 1 Lakh,No,Medical Lab Technology,TC_0263,2026-06-01,Completed,77.0,No,,Not Placed,,,,,,2.0,No
PART_02705,Amit Patel 16,35,Female,Graduate,Chandrapur,Taluka_8,Above 10 Lakhs,No,Digital Marketing,TC_0081,2025-10-30,Certified,70.0,Yes,2026-04-24,Further Studies,,,,,,,
PART_02706,Laxmi Hegde 71,43,Female,12th Pass,Solapur,Taluka_10,Above 10 Lakhs,Yes,Digital Marketing,TC_0332,2025-02-09,Ongoing,,No,,Not Applicable,,,,,,1.0,Maybe
PART_02707,Anjali Reddy 22,26,Other,Diploma,Mumbai,Taluka_7,3-5 Lakhs,No,Welding Technology,TC_0123,2025-11-13,Completed,75.0,No,,Not Placed,,,,,,1.0,Yes
PART_02708,Nitin Bhosale 13,20,Female,Graduate,Jalgaon,Taluka_1,1-3 Lakhs,Yes,Full Stack Development,TC_0390,2025-07-01,Completed,65.0,No,,Placed,Max Healthcare,UI/UX Designer,70731.0,,Ahmednagar,2.0,Yes
PART_02709,Sanjay Gupta 33,36,Male,Diploma,Latur,Taluka_2,1-3 Lakhs,No,Retail Management,TC_0300,2025-09-08,Completed,46.0,No,,Placed,HCL,Data Analyst,51857.0,,Aurangabad,1.0,Maybe
PART_02710,Dinesh Shinde 98,29,Other,10th Pass,Mumbai,Taluka_8,5-10 Lakhs,Yes,Cloud Computing,TC_0349,2025-09-12,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_02711,Sneha Deshmukh 80,31,Male,Graduate,Thane,Taluka_9,3-5 Lakhs,No,Food Processing,TC_0080,2025-11-07,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_02712,Dinesh Shinde 61,40,Female,Post Graduate,Nagpur,Taluka_10,Below 1 Lakh,Yes,Automotive Mechanic,TC_0398,2025-10-28,Ongoing,,No,,Not Applicable,,,,,,1.0,Maybe
PART_02713,Rajesh Kumar 27,20,Male,Post Graduate,Aurangabad,Taluka_8,5-10 Lakhs,Yes,Digital Marketing,TC_0199,2025-10-21,Certified,77.0,Yes,2026-03-23,Placed,Fortis Healthcare,Business Analyst,34461.0,2026-03-26,Mumbai,,
PART_02714,Neha Dubey 3,24,Female,10th Pass,Nanded,Taluka_5,Above 10 Lakhs,No,Electrician Training,TC_0375,2026-07-01,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02715,Mohan Rao 34,38,Female,12th Pass,Nagpur,Taluka_10,5-10 Lakhs,No,Automotive Mechanic,TC_0108,2025-07-23,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02716,Kavita Rao 67,23,Male,Graduate,Nagpur,Taluka_2,5-10 Lakhs,No,Customer Service,TC_0202,2025-08-13,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02717,Deepa Iyer 27,39,Male,10th Pass,Thane,Taluka_6,Below 1 Lakh,Yes,Data Analytics,TC_0386,2025-05-28,Assessed,59.0,No,,Not Applicable,,,,,,,
PART_02718,Preeti Chopra 55,30,Female,Post Graduate,Bhiwandi,Taluka_9,Above 10 Lakhs,No,Automotive Mechanic,TC_0215,2025-06-05,Ongoing,,No,,Not Applicable,,,,,,3.0,Yes
PART_02719,Suresh Yadav 30,26,Male,Post Graduate,Dhule,Taluka_7,Below 1 Lakh,Yes,Digital Marketing,TC_0006,2025-06-29,Assessed,86.0,No,,Not Applicable,,,,,,,
PART_02720,Ramesh Jadhav 98,28,Female,12th Pass,Nashik,Taluka_10,1-3 Lakhs,No,Automotive Mechanic,TC_0104,2025-07-27,Assessed,83.0,No,,Not Applicable,,,,,,,
PART_02721,Rajesh Kumar 84,39,Female,12th Pass,Latur,Taluka_10,Above 10 Lakhs,No,Customer Service,TC_0419,2025-02-14,Certified,96.0,Yes,2025-06-20,Placed,IBM,Teacher,56882.0,2025-07-17,Bhiwandi,,
PART_02722,Deepa Iyer 39,28,Male,Diploma,Parbhani,Taluka_2,Above 10 Lakhs,Yes,Electrician Training,TC_0233,2026-08-06,Completed,100.0,No,,Placed,Byju's,Nurse,77675.0,,Mumbai,1.0,Maybe
PART_02723,Priya Sharma 92,40,Male,10th Pass,Solapur,Taluka_8,5-10 Lakhs,Yes,Full Stack Development,TC_0282,2026-03-31,Completed,57.0,No,,Self Employed,,,,,,2.0,No
PART_02724,Ashok Pawar 31,43,Other,12th Pass,Bhiwandi,Taluka_8,3-5 Lakhs,No,Beauty & Wellness,TC_0306,2026-03-20,Completed,71.0,No,,Further Studies,,,,,,3.0,Maybe
PART_02725,Anil Kamble 18,23,Male,Diploma,Solapur,Taluka_5,1-3 Lakhs,No,Warehouse Management,TC_0282,2025-08-17,Completed,49.0,No,,Placed,Wipro,Fitter,58640.0,,Amravati,1.0,No
PART_02726,Mohan Rao 83,22,Other,Graduate,Amravati,Taluka_5,5-10 Lakhs,Yes,Full Stack Development,TC_0486,2025-06-29,Completed,86.0,No,,Self Employed,,,,,,5.0,No
PART_02727,Ramesh Jadhav 30,33,Male,Graduate,Chandrapur,Taluka_5,3-5 Lakhs,Yes,Full Stack Development,TC_0280,2025-10-09,Completed,57.0,No,,Placed,HDFC Bank,HR Coordinator,20580.0,,Pune,2.0,No
PART_02728,Ramesh Jadhav 84,28,Other,Graduate,Nagpur,Taluka_3,Above 10 Lakhs,Yes,Cloud Computing,TC_0242,2025-07-30,Assessed,52.0,No,,Not Applicable,,,,,,,
PART_02729,Prakash More 34,45,Other,Diploma,Parbhani,Taluka_2,Below 1 Lakh,No,Mobile Repair,TC_0385,2025-12-07,Assessed,96.0,No,,Not Applicable,,,,,,,
PART_02730,Sanjay Gupta 80,23,Female,10th Pass,Jalna,Taluka_2,Below 1 Lakh,No,Electrician Training,TC_0482,2025-08-25,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02731,Sunita Kaur 43,21,Male,12th Pass,Dhule,Taluka_7,1-3 Lakhs,Yes,Customer Service,TC_0139,2025-02-27,Completed,87.0,No,,Placed,Crompton Greaves,Sales Executive,46182.0,,Akola,4.0,Yes
PART_02732,Shweta Bhatt 46,38,Other,Graduate,Ahmednagar,Taluka_1,Below 1 Lakh,No,Medical Lab Technology,TC_0177,2025-04-13,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_02733,Manoj Tiwari 70,25,Male,Post Graduate,Aurangabad,Taluka_3,1-3 Lakhs,No,Digital Marketing,TC_0406,2025-06-23,Assessed,84.0,No,,Not Applicable,,,,,,,
PART_02734,Rahul Verma 99,29,Male,10th Pass,Jalna,Taluka_6,3-5 Lakhs,No,Accounting & GST,TC_0500,2026-01-08,Completed,87.0,No,,Self Employed,,,,,,3.0,No
PART_02735,Rahul Verma 65,43,Other,12th Pass,Kolhapur,Taluka_9,3-5 Lakhs,Yes,Beauty & Wellness,TC_0270,2025-02-05,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_02736,Ashok Pawar 64,29,Male,Diploma,Pune,Taluka_2,1-3 Lakhs,Yes,Electrician Training,TC_0248,2026-08-23,Certified,54.0,Yes,2027-02-16,Self Employed,,,,,,,
PART_02737,Ashok Pawar 33,45,Male,10th Pass,Akola,Taluka_2,5-10 Lakhs,No,Automotive Mechanic,TC_0445,2025-07-02,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_02738,Priya Sharma 19,25,Female,Diploma,Solapur,Taluka_4,5-10 Lakhs,Yes,Medical Lab Technology,TC_0042,2025-11-21,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_02739,Sunita Kaur 65,26,Male,Diploma,Mumbai,Taluka_10,Below 1 Lakh,Yes,Mobile Repair,TC_0049,2025-05-03,Assessed,53.0,No,,Not Applicable,,,,,,,
PART_02740,Rekha Pillai 30,36,Other,12th Pass,Mumbai,Taluka_2,5-10 Lakhs,Yes,Digital Marketing,TC_0132,2025-01-23,Completed,54.0,No,,Placed,Mahindra & Mahindra,Customer Support Specialist,70367.0,,Yavatmal,4.0,No
PART_02741,Laxmi Hegde 18,24,Other,12th Pass,Solapur,Taluka_3,5-10 Lakhs,Yes,Cloud Computing,TC_0227,2025-09-02,Certified,90.0,Yes,2025-12-08,Further Studies,,,,,,,
PART_02742,Nitin Bhosale 7,36,Female,Diploma,Pune,Taluka_3,3-5 Lakhs,No,Welding Technology,TC_0406,2026-08-01,Certified,91.0,Yes,2026-12-29,Not Placed,,,,,,,
PART_02743,Kavita Rao 81,20,Female,Diploma,Amravati,Taluka_8,3-5 Lakhs,Yes,Data Analytics,TC_0119,2025-01-09,Completed,81.0,No,,Not Placed,,,,,,1.0,Maybe
PART_02744,Rahul Verma 41,41,Other,Post Graduate,Nashik,Taluka_3,5-10 Lakhs,Yes,Beauty & Wellness,TC_0311,2025-12-19,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_02745,Kavita Rao 26,42,Other,Diploma,Sangli,Taluka_1,1-3 Lakhs,No,Welding Technology,TC_0152,2025-02-09,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_02746,Mohan Rao 21,25,Male,12th Pass,Ahmednagar,Taluka_2,3-5 Lakhs,Yes,Digital Marketing,TC_0017,2025-02-08,Ongoing,,No,,Not Applicable,,,,,,2.0,No
PART_02747,Deepa Iyer 4,23,Other,Diploma,Nanded,Taluka_2,1-3 Lakhs,No,Medical Lab Technology,TC_0272,2025-10-07,Completed,45.0,No,,Placed,Bajaj Finserv,Cloud Engineer,50491.0,,Jalna,3.0,No
PART_02748,Amit Patel 50,41,Other,Graduate,Thane,Taluka_3,3-5 Lakhs,No,Electrician Training,TC_0120,2025-08-17,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02749,Nitin Bhosale 43,27,Female,Post Graduate,Aurangabad,Taluka_7,1-3 Lakhs,No,Cloud Computing,TC_0173,2026-07-13,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02750,Geeta Sawant 88,37,Other,Graduate,Thane,Taluka_2,Above 10 Lakhs,No,Full Stack Development,TC_0096,2025-04-24,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_02751,Dinesh Shinde 98,25,Male,Diploma,Kolhapur,Taluka_5,3-5 Lakhs,No,Full Stack Development,TC_0205,2025-10-22,Certified,47.0,Yes,2026-02-06,Placed,Cognizant,Machine Operator,34685.0,2026-03-15,Akola,,
PART_02752,Suresh Yadav 19,23,Male,12th Pass,Sangli,Taluka_1,3-5 Lakhs,Yes,Digital Marketing,TC_0034,2025-08-12,Assessed,59.0,No,,Not Applicable,,,,,,,
PART_02753,Sunita Kaur 79,33,Female,12th Pass,Nashik,Taluka_5,3-5 Lakhs,No,Customer Service,TC_0263,2025-04-11,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02754,Dinesh Shinde 4,28,Female,10th Pass,Sangli,Taluka_8,Above 10 Lakhs,No,Medical Lab Technology,TC_0300,2025-07-03,Ongoing,,No,,Not Applicable,,,,,,5.0,Yes
PART_02755,Nitin Bhosale 43,44,Other,12th Pass,Parbhani,Taluka_8,Below 1 Lakh,Yes,Customer Service,TC_0162,2025-01-14,Certified,95.0,Yes,2025-06-11,Not Placed,,,,,,,
PART_02756,Anjali Reddy 63,36,Other,10th Pass,Jalna,Taluka_9,Below 1 Lakh,Yes,Digital Marketing,TC_0060,2026-03-26,Certified,48.0,Yes,2026-09-19,Placed,Bajaj Finserv,Warehouse Supervisor,46200.0,2026-11-24,Satara,,
